"author","isLocalGuide","reviewBody","reviewRating","ratingMaxvalue","reviewTags","dateCreated","accurateDate","images","reviewUrl","reviewSource","originalText","responseFromOwner","name","reviewCount","aggregateRating","address","place_id","input","businessUrl"
"Dillon Titus","True","","2","5.0","","6 years ago","2018-10-17","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR3c29fZk9BEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDwso_fOA%7CCgwI4IGb3gUQwNDZgQM%7C?hl=en","www.google.com","","","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"Justin Massner","True","","5","5.0","","5 years ago","2019-05-01","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURZbEpfendRRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDYlJ_zwQE%7CCgwI_uWj5gUQsJff0AM%7C?hl=en","www.google.com","","","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"Ryan Caulfield","True","","5","5.0","","5 years ago","2019-02-24","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNvdllQLV9BRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICovYP-_AE%7CCgwI0uLL4wUQ2Ki0iQE%7C?hl=en","www.google.com","","","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"Hetik Aghera","False","","5","5.0","","5 years ago","2020-01-17","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURNbjRHTVV3EAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDMn4GMUw%7CCgwIpqOE8QUQwPjskgM%7C?hl=en","www.google.com","","","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"Isaac Janssen","False","","4","5.0","","2 years ago","2022-08-21","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR1M3FTczF3RRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDu3qSs1wE%7CCgsI58iJmAYQoJK2Jw%7C?hl=en","www.google.com","","","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"Micheal Downey","True","they be burning all the pizza every time i go there","2","5.0","","6 years ago","2018-11-06","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJaXVidl9nRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICIiubv_gE%7CCgsIgOGH3wUQ3pusMg%7C?hl=en","www.google.com","they be burning all the pizza every time i go there","{""date_of_response"": ""2018-11-07"", ""responded_at"": ""6 years ago"", ""response_text"": ""We will address your concerns with our managers and make sure standards and procedures are being followed.  Thank you for the feedback.""}","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"Alex McCaherty","False","","4","5.0","","4 years ago","2020-12-09","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURpeGVHYndRRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDixeGbwQE%7CCgwIzdTE_gUQ-PKJ2AE%7C?hl=en","www.google.com","","","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"Andrew Grant","False","","5","5.0","","2 years ago","2022-12-21","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCNHE3NTFBRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICB4q751AE%7CCgwIrayJnQYQ-J6Z3AE%7C?hl=en","www.google.com","","","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"Danny Stein","False","Some of the food inherently sucks; Thats to be expected, kinda, at ISU. The best parts of Seasons are the greens, depending on the time and day, the sweets, and the Italian portion. Most of time, if you choose to eat Seasons, you will find food that is barely cooked enough that is served to students fast; thats for everything except the sweets which more likely than not come out of a package. The service is also inconsistent. Overall it's the weakest of the other dining locations on campus.","3","5.0","","a week ago","2025-02-02","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNYbnM3ZzdBRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICXns7g7AE%7CCgwIgfX6vAYQ8KfT6gI%7C?hl=en","www.google.com","Some of the food inherently sucks; Thats to be expected, kinda, at ISU. The best parts of Seasons are the greens, depending on the time and day, the sweets, and the Italian portion. Most of time, if you choose to eat Seasons, you will find food that is barely cooked enough that is served to students fast; thats for everything except the sweets which more likely than not come out of a package. The service is also inconsistent. Overall it's the weakest of the other dining locations on campus.","","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"Michael Baumgartner","True","","5","5.0","","6 years ago","2018-09-11","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBcnBhT21RRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICArpaOmQE%7CCgwI4avh3AUQoL33zAI%7C?hl=en","www.google.com","","","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"Elizabeth Fransen","True","Favorite place to eat in campus. The food is good. I love the music and atmosphere. Also, there are windows, which let's in a lot of natural light.","4","5.0","","6 years ago","2018-09-30","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURnMk1HQTZnRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDg2MGA6gE%7CCgwIuoXE3QUQgNO0mgE%7C?hl=en","www.google.com","Favorite place to eat in campus. The food is good. I love the music and atmosphere. Also, there are windows, which let's in a lot of natural light.","","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"Trevor Roubadeaux","False","","5","5.0","","5 years ago","2019-10-06","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSUMwamFBeRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIC0jaAy%7CCgwI3t3k7AUQqPSk1QM%7C?hl=en","www.google.com","","","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"Sebastian Sanchez","True","Nice place to grab a meal. Some of they preparations are very stable, so you know you'll almost invariably find them. Besides those, there's also a reasonable variety. Breakfast early on weekends is very limited, though.","4","5.0","","5 years ago","2019-02-21","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNvMVllTnJnRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICo1YeNrgE%7CCgwIlsu74wUQyKn-qgI%7C?hl=en","www.google.com","Nice place to grab a meal. Some of they preparations are very stable, so you know you'll almost invariably find them. Besides those, there's also a reasonable variety. Breakfast early on weekends is very limited, though.","","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"F Sanchez","False","","4","5.0","","4 years ago","2020-03-14","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNjc2FfZUtnEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICcsa_eKg%7CCgsIs9aw8wUQ6LGcbw%7C?hl=en","www.google.com","","","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"Pravendra Prajapat","True","","5","5.0","","2 years ago","2022-03-12","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURXNEx5UEN3EAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDW4LyPCw%7CCgsI9tyxkQYQiOWwdA%7C?hl=en","www.google.com","","","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"David Helmick","True","","4","5.0","","4 years ago","2020-08-17","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNDa3RIdkhnEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICCktHvHg%7CCgsIn7Hs-QUQ2PO_fQ%7C?hl=en","www.google.com","","","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"Ben Burdick","False","","3","5.0","","5 years ago","2019-04-14","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNZOGZTeFNnEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICY8fSxSg%7CCgsI6ozK5QUQ8Oqlag%7C?hl=en","www.google.com","","","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"Kanoon Wang","True","Good option on campus, many choices","4","5.0","","5 years ago","2019-10-09","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMwazRTdjZRRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIC0k4Sv6QE%7CCgwIqMT17AUQuO2N-gE%7C?hl=en","www.google.com","Good option on campus, many choices","","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"Logan Reel","False","Unless you plan on living off pizza and pasta during your time here at Iowa state seasons marketplace is absolutely terrible, everything is deep fried and sodium loaded , for example the wood grill has ribs with 3,210 mg of sodium per serving . (Youre meant to consume 2000mg max a day) the food is very unappetizing and the menus are very often misleading, often having things listed not available, and the only thing that would be somewhat macro nutrient friendly the bonsias has been closed for 3 weeks straight. If youre planning on eating after 7 30 pm forget it , unless like I mentioned you would like to live off burned pizza and stale pasta. Its ridiculous that students pay a mandatory $2,000 for a meal plan for which most days has next to nothing nutritious. As a first year student I dont plan on returning next year to live on campus, I hope they are able to make some changes and idk maybe have things that are actually beneficial to someones health rather than attempting to give people kidney stones with the insane amounts of sodium in the food options .","1","5.0","","3 years ago","2021-09-28","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ2eHRMZkd3EAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgID6xtLfGw%7CCgwI69jJigYQsO_93gE%7C?hl=en","www.google.com","Unless you plan on living off pizza and pasta during your time here at Iowa state seasons marketplace is absolutely terrible, everything is deep fried and sodium loaded , for example the wood grill has ribs with 3,210 mg of sodium per serving . (Youre meant to consume 2000mg max a day) the food is very unappetizing and the menus are very often misleading, often having things listed not available, and the only thing that would be somewhat macro nutrient friendly the bonsias has been closed for 3 weeks straight. If youre planning on eating after 7 30 pm forget it , unless like I mentioned you would like to live off burned pizza and stale pasta. Its ridiculous that students pay a mandatory $2,000 for a meal plan for which most days has next to nothing nutritious. As a first year student I dont plan on returning next year to live on campus, I hope they are able to make some changes and idk maybe have things that are actually beneficial to someones health rather than attempting to give people kidney stones with the insane amounts of sodium in the food options .","{""date_of_response"": ""2021-09-28"", ""responded_at"": ""3 years ago"", ""response_text"": ""Logan\nThank you for the feedback.   We will share with the team.  We do have 20+ locations on campus which include four all-you-care-to-eat dining centers for you to choose from if what at Seasons isn't of interest to you.  Conversations(located in Oak-Elm) is just right across the street and has been a fan favorite.  All dining centers have loaded salad bars  along with vegan and vegetarian options if that is to your liking.  We apologize for some of the venues being closed, as we are struggling to fill shifts due staffing shortage that is impacting the entire country at this point.  We did just raise our starting pay,  and have seen our applications increase because of this. so we are hopeful we can resume a more \""normal\"" type of service at Seasons.  Please reach out directly at dining@iastate.edu if we can help you find more suitable offerings that you might like to try at some of our different locations.  We have a registered dietitian on hand and willing to help any student find exactly what they want to eat.""}","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"JT Beausoleil","True","","2","5.0","","5 years ago","2020-01-09","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNM2FiaDF3RRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDM3abh1wE%7CCgwIw6La8AUQoNyGjQI%7C?hl=en","www.google.com","","","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
"Isaiah Hirschman","True","","3","5.0","","3 years ago","2021-11-30","","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURHb2FQcFBBEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDGoaPpPA%7CCgwIpeqYjQYQ8POptQM%7C?hl=en","www.google.com","","","Seasons Marketplace","253","3.9","224 Beach Rd, Ames, IA 50011","ChIJOztajZ5w7ocR_ZcbGqXjrtE","https://www.google.com/search?q=google+review+seasons+marketplace&rlz=1C1CHBF_enUS1015US1015&oq=google+review+seasons+marketplace&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIGCAEQRRhA0gEIODI5MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8#lrd=0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd,1,,,,","https://www.google.com/maps/place/Seasons+Marketplace,+224+Beach+Rd,+Ames,+IA+50011/@42.0238084,-93.6382529,2964a,13.1y/data=!4m2!3m1!1s0x87ee709e8d5a3b3b:0xd1aee3a51a1b97fd"
